id,artists_id,uploaded_by
13583,228,393625365002
13585,"228,2315,808,3146",393625365002
13588,228,393625365002
13590,4881,393625365002
13591,"228,4882",393625365002
13594,228,288354675743
13598,702,653911562158
13605,96,923485882084
13558,2156,519522036651
13574,3560,869395596643
609,4300,206727921604
600,289,"867935070956,974609541585,121852315273,869395596643"
703,"488,489",703052179864
13550,2111,467506873802
13552,4835,923041323258
13553,4835,923041323258
13554,4835,923041323258
13559,2156,519522036651
13563,2076,467506873802
13567,3696,218093200747
13569,"28,295,17",406194970961
13575,"2058,159",218093200747
13581,228,108235469049
13600,4885,393625365002
13603,4886,288354675743
13604,28,288354675743
13607,4702,201995393761
13608,172,511259947571
13609,4887,923485882084
13611,17,"393625365002,393625365002"
13612,"126,17,230",393625365002
8924,3356,122678901963
13580,4879,108235469049
13576,4878,519522036651
13573,"1101,4877",493980540339
13622,4888,913175848608
13623,,891558330436
13624,4889,891558330436
13625,1843,225297020098
13626,4890,891558330436
13562,4826,758444174081
594,433,801346475500
13571,4876,649724260495
13577,1650,406194970961
13579,1523,664188431066
13582,208,225297020098
13630,89,812649641749
13631,89,812649641749
13632,89,812649641749
13633,89,812649641749
13634,89,812649641749
13635,89,812649641749
13636,89,812649641749
13638,89,812649641749
13639,1265,758444174081
13570,3177,923485882084
13645,4888,913175848608
13663,"4896,2362",758444174081
13670,4899,393625365002
13619,482,963784456473
13672,"4900,3463",393625365002
13627,"17,1067,28","406194970961,393625365002"
13629,89,812649641749
13637,89,812649641749
13641,"3546,4892,4893,4894",818243017664
13642,3868,493980540339
13644,"517,1272","869395596643,869395596643"
13646,18,218093200747
13649,1067,393625365002
13651,"1272,588",393625365002
13652,571,393625365002
13656,230,288354675743
13658,"571,230",288354675743
13662,"295,1713,2575,2576",406194970961
13664,"184,2698",758444174081
13666,4897,142118830886
13674,491,869228245033
2277,"1240,117",489816938483
13673,964,869395596643
2305,1255,114447454905
2328,"1270,263",394117657821
13647,295,393625365002
13694,551,569192161008
650,"249,168",874158820580
705,491,804121600141
13654,571,288354675743
13661,"4895,3221",406194970961
13671,641,393625365002
13675,401,393625365002
13677,401,"822922842616,393625365002"
13678,401,393625365002
13680,401,393625365002
13681,401,393625365002
13684,401,393625365002
13687,401,393625365002
13689,401,393625365002
13692,4901,923041323258
13695,95,653911562158
3330,"1665,1666",817321833631
13713,"729,117",493980540339
13676,401,948943154801
13683,401,393625365002
13686,401,393625365002
13688,401,393625365002
13700,401,948943154801
13701,401,948943154801
13702,4902,912717101964
13703,"147,1647",869395596643
13704,670,786837713576
13707,4901,923041323258
13708,4901,923041323258
13709,4901,923041323258
13710,4901,923041323258
13711,4901,923041323258
13712,4901,923041323258
13714,"3860,4904",225666126939
13715,211,225666126939
13716,476,"923485882084,225297020098"
13718,1067,406194970961
13720,1650,406194970961
13724,2108,758444174081
13725,4909,653911562158
13726,4910,653911562158
13727,4911,653911562158
13741,4918,758444174081
13742,,519522036651
13444,,"569192161008,616554609597"
13937,2527,136486185997
13942,365,"923485882084,923485882084"
13723,452,"869395596643,136486185997"
13729,148,653911562158
13733,4913,758444174081
13734,148,616554609597
13735,148,616554609597
13736,4914,511259947571
13737,4915,210965998732
13740,"2977,3532",467506873802
13743,4919,201995393761
13744,4920,497893661469
13745,"481,323",357973288236
13746,2586,136486185997
13748,"371,1642",923041323258
13749,4921,923041323258
13750,288,923041323258
13751,"371,1642",923041323258
13936,760,616554609597
13938,"885,1883",136486185997
13939,"68,4997",406194970961
13941,4948,493980540339
13752,"4922,4923,4924",493980540339
13763,4928,393625365002
13766,,822922842616
7158,497,958249908971
13755,964,869395596643
13311,4769,"899186016280,519620315815"
13769,"631,87",616554609597
13777,4931,812649641749
619,303,270247321047
2273,224,"750156468469,144838920781,812649641749,399854590127"
2278,1090,"579377061875,218093200747,225801498219"
13757,2618,653911562158
13758,4926,653911562158
13759,1747,406194970961
13764,739,616554609597
13765,3130,511259947571
13767,4929,184210960012
13768,4930,680646119979
13770,256,288354675743
13771,256,288354675743
13775,1103,399854590127
13776,3245,653911562158
13780,"4933,4934",758444174081
13782,4936,758444174081
13774,"631,256",616554609597
13796,4947,758444174081
13793,4944,136486185997
13795,"4945,4946,4934",758444174081
13786,4940,"616554609597,616554609597,616554609597"
13804,,616554609597
13807,"4949,4950",493980540339
13781,4935,467506873802
13783,4937,923485882084
13785,4939,467506873802
13787,1650,923485882084
13789,4942,136486185997
13788,4941,923485882084
13790,"834,4943",923485882084
13791,1069,923485882084
13792,267,923485882084
13794,323,136486185997
13798,104,511259947571
13800,"482,528",869395596643
13801,482,869395596643
13802,"482,527",869395596643
13803,"482,1221",869395596643
13805,2977,467506873802
13809,4901,923041323258
2290,43,"804121600141,760029738066"
2291,481,407575456169
13808,4901,923041323258
13811,256,406194970961
2931,863,131801535028
13820,4955,923485882084
13806,4948,493980540339
13828,"4896,4934",758444174081
13829,"4958,4934",758444174081
13843,4961,136486185997
2955,839,"410040702296,165501917790"
638,454,"534209203929,923437623782,703614684224"
13815,4951,545559172177
13817,4953,569192161008
13818,49,913175848608
13821,4956,923485882084
13824,2287,406194970961
13825,454,511259947571
13827,"4706,4707",197341950772
13830,4959,758444174081
13831,3403,923485882084
13832,"608,1938",923485882084
13840,1665,136486185997
13841,2586,136486185997
13845,4962,519522036651
13852,244,493980540339
633,"452,107,108",769929183709
13839,2020,136486185997
13842,"695,17",393625365002
13844,"695,701,17",288354675743
13847,"3837,4964",758444174081
13848,"2214,4965",666040486933
13849,3391,923485882084
13850,3391,923485882084
13851,1341,136486185997
13853,"4949,4950",493980540339
13859,247,444873390371
13860,34,923485882084
13861,4968,913175848608
13863,261,497893661469
13866,2788,616554609597
13868,4168,653911562158
13869,4971,653911562158
13871,1069,923485882084
13872,4972,653911562158
13874,4973,869395596643
13876,68,288354675743
13877,68,288354675743
13879,68,288354675743
13881,68,288354675743
13864,4399,616554609597
13865,4969,"616554609597,616554609597"
13892,"4976,4934",758444174081
13901,,493980540339
13902,4981,493980540339
13855,4966,786837713576
13899,,375444363487
13887,"67,2074,68",288354675743
673,471,296272052435
13858,4967,616554609597
13862,1650,406194970961
13870,1069,923485882084
13873,3391,136486185997
13875,4974,"923485882084,225297020098"
13878,68,"288354675743,616554609597"
13882,68,616554609597
13885,68,616554609597
13888,"67,68",288354675743
13889,"67,68",288354675743
13890,477,923485882084
13893,"4977,4978,4979",758444174081
13896,2788,225297020098
13897,1069,869395596643
13900,"3391,1975",467506873802
13905,4984,399854590127
13891,4975,758444174081
13903,"4982,4983",493980540339
13914,4989,758444174081
13915,"4990,4991,4992",758444174081
13916,"4976,4934",758444174081
13920,4994,758444174081
13921,4995,758444174081
13922,553,923485882084
13926,760,616554609597
13927,"760,2163",616554609597
13928,760,616554609597
13929,,616554609597
13898,477,467506873802
13910,1058,197341950772
13912,4988,444873390371
13913,3904,225297020098
13917,"4993,117",891558330436
13918,4937,869395596643
13924,755,569192161008
13925,4996,758444174081
13930,760,616554609597
13931,760,616554609597
13932,"760,107,108",616554609597
13933,760,616554609597
13934,760,616554609597
13935,760,616554609597
2315,172,144838920781
13321,267,"519620315815,136486185997"
13909,4302,923485882084
13961,5003,616554609597
13943,"1178,107,108",184210960012
2319,975,"929819142165,245032061699"
13919,760,"616554609597,616554609597"
647,458,"734535702313,734535702313,858030157299,616554609597"
688,172,509760591885
13946,1907,136486185997
13947,889,511259947571
13948,731,812649641749
13949,2266,653911562158
13950,43,653911562158
13953,1118,923485882084
13955,3103,218093200747
13957,5000,406194970961
13956,262,653911562158
13958,5001,923485882084
13959,"295,5002","616554609597,616554609597"
13962,2516,758444174081
13963,"5004,5005",758444174081
13964,5006,197341950772
13945,4702,963784456473
13969,"4945,4946",758444174081
13976,4852,563580450746
13979,,136486185997
13981,,136486185997
13799,"482,481","869395596643,563580450746,696859435341"
13990,"482,1558,1674","923485882084,225297020098"
13971,5009,891558330436
13988,5017,616554609597
13967,2977,467506873802
13970,"4976,547",758444174081
13998,5021,758444174081
13966,461,"225297020098,136486185997"
13996,"1051,5020",545325003240
13973,5011,197341950772
13974,1695,869395596643
13977,902,812649641749
13978,461,136486185997
13980,461,136486185997
13982,"261,3720",582138190135
13983,5012,225297020098
13984,"5013,5014",399854590127
13985,5015,604665014408
13987,2337,511259947571
13993,5019,393625365002
14005,17,393625365002
2518,80,874158820580
13992,"2517,2362",758444174081
14000,"17,3221,295",923485882084
14015,"3504,571",393625365002
14011,5022,393625365002
14017,"1067,17","393625365002,393625365002"
14004,17,406194970961
14006,"28,17",393625365002
14007,"1936,17,2080,1067",393625365002
14008,"17,847,848",393625365002
14009,"28,17","393625365002,393625365002"
14010,"68,17",393625365002
14012,"17,295",393625365002
14013,"515,17",393625365002
14014,"531,17",393625365002
14016,"17,986",393625365002
14020,17,"393625365002,393625365002,393625365002"
14025,"5023,17,695",393625365002
14026,"67,17,68",393625365002
14028,5024,519620315815
14034,"347,5025",923041323258
14031,393,467506873802
14041,300,"616554609597,616554609597"
14035,5026,758444174081
14037,5028,758444174081
14038,4958,758444174081
14043,"5029,5030",758444174081
14045,"5031,5032",758444174081
14049,"1558,5033",497893661469
13991,"1558,267,964,481,4675","923485882084,225297020098"
13989,5018,"923485882084,225297020098"
14021,"68,17",393625365002
14024,"1936,1067,17",393625365002
14027,2661,869395596643
14029,17,406194970961
14032,393,"467506873802,467506873802"
14036,"5027,5021",758444174081
14039,1601,136486185997
14044,282,923485882084
14047,1341,136486185997
14048,1558,497893661469
14051,1558,497893661469
14052,1558,497893661469
14053,1558,497893661469
14059,"2070,2314",923485882084
14069,"323,1558",225297020098
14070,476,225297020098
14065,"5039,5040",758444174081
14067,1717,604665014408
14058,"5037,5038,4975",493980540339
14072,1773,197341950772
14078,,923041323258
14079,5042,563580450746
745,512,206727921604
2335,"323,1273",321316551291
14046,1341,136486185997
2324,1267,896270580909
2957,1522,959078742794
14085,325,493980540339
14055,2191,758444174081
14060,49,913175848608
14062,"1560,4702",923485882084
14063,1069,923485882084
14064,1558,497382152459
14066,"1907,1665,3463",923485882084
14068,1003,406194970961
14075,3560,869395596643
14083,571,288354675743
14084,571,288354675743
14089,1967,136486185997
14091,5043,493980540339
14092,5044,197341950772
14056,5035,758444174081
14093,5045,758444174081
14094,5046,758444174081
14097,5048,758444174081
14098,2517,758444174081
14099,5049,923485882084
14111,5054,923485882084
14113,5057,758444174081
14050,1558,"497893661469,467506873802"
14074,5041,"616554609597,616554609597"
14080,"476,269",497893661469
14081,109,467506873802
14082,571,288354675743
14088,"283,1387",869395596643
14095,5047,758444174081
14096,111,758444174081
14100,5050,923485882084
14101,149,923485882084
14102,29,923485882084
14104,264,923485882084
14106,4346,288354675743
14107,5051,288354675743
14108,5052,406194970961
14110,3391,923485882084
14112,"5055,5056",758444174081
14114,"1997,1823",758444174081
14121,5059,406194970961
808,"548,548,548,548",874158820580
14138,,197341950772
754,163,232920340516
2318,975,"929819142165,355242680870,368390667456"
14109,5053,197341950772
14115,5058,666040486933
2327,1269,114447454905
2370,1008,"128533184648,407575456169"
14117,1460,583722594102
2424,186,734535702313
2433,1323,911593860202
14120,"267,268",136486185997
14122,5060,406194970961
14123,636,288354675743
14125,233,511259947571
14126,281,653911562158
14127,"835,5061",493980540339
14130,1069,923485882084
14134,342,923485882084
14137,3174,869395596643
14139,163,493980540339
14142,3720,497893661469
14119,655,923485882084
14145,5065,758444174081
14156,5071,923485882084
14157,"5072,2198",616554609597
14171,5079,139103050963
